,time_slot,day_of_week,T,RH,AH,PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),true_label,given_label,true_error
2366,morning,thursday,21.9,49.9,1.2957,1496.0,562.0,2385.0,1598.0,1.858922080988454,1.026238738827095,0
2367,morning,thursday,25.2,43.0,1.3548,1353.0,588.0,2128.0,1690.0,1.093156824491604,0.8524699047680192,0
2368,morning,thursday,28.0,36.6,1.3603,979.0,837.0,1705.0,1053.0,-0.1599135952305142,-0.3181832931036495,0
2369,morning,thursday,27.1,38.3,1.3548,936.0,867.0,1696.0,931.0,-0.2991436418663051,-0.3822033898622564,0
2370,morning,thursday,27.4,37.0,1.3319,969.0,841.0,1728.0,865.0,-0.1599135952305142,-0.3364747493203943,0
2371,afternoon,thursday,29.4,32.9,1.3244,954.0,865.0,1697.0,818.0,-0.2295286185484095,-0.441650622566677,0
2372,afternoon,thursday,31.3,28.7,1.2885,971.0,866.0,1682.0,802.0,-0.2991436418663051,-0.4736606709459804,0
2373,afternoon,thursday,31.5,28.7,1.3058,958.0,881.0,1657.0,778.0,-0.2295286185484095,-0.5148164474336563,0
2374,afternoon,thursday,30.9,30.3,1.3306,958.0,878.0,1684.0,767.0,-0.2991436418663051,-0.441650622566677,0
2375,afternoon,thursday,31.4,30.3,1.3689,1160.0,738.0,1936.0,1000.0,0.4666216146305448,0.2122689371819504,0
2376,evening,thursday,30.7,31.4,1.3686,1281.0,683.0,2082.0,1143.0,1.0235418011737087,0.5232236928666124,0
2377,evening,thursday,29.0,33.4,1.3169,1194.0,726.0,1907.0,1009.0,0.8146967312200221,0.093374471773109,0
2378,evening,thursday,27.3,37.5,1.342,1126.0,754.0,1883.0,1076.0,0.5362366379484403,0.0019171906893849,0
2379,evening,thursday,25.8,40.9,1.3389,909.0,878.0,1675.0,830.0,-0.2991436418663051,-0.6154194566257528,0
2380,night,thursday,25.2,43.0,1.358,929.0,868.0,1724.0,853.0,-0.2991436418663051,-0.4325048944583046,0
2381,night,thursday,24.6,45.8,1.394,1156.0,684.0,1983.0,1310.0,0.4666216146305448,0.3037262182656745,0
2382,night,friday,24.0,47.3,1.3914,999.0,791.0,1751.0,1119.0,-0.2295286185484095,-0.4462234866208632,0
2383,night,friday,23.5,48.3,1.3777,813.0,936.0,1592.0,918.0,-0.7864488050915732,-1.0269772215025117,0
2384,night,friday,24.0,45.8,1.3467,658.0,1140.0,1467.0,609.0,-1.1345239216810503,-1.461399306650201,0
2385,night,friday,22.2,50.7,1.3405,618.0,1214.0,1431.0,516.0,-1.204138944998946,-1.5940123642216009,0
2386,night,friday,22.8,48.1,1.3184,568.0,1259.0,1404.0,510.0,-1.2737539683168413,-1.6946153734136975,0
2387,morning,friday,21.9,50.1,1.3002,628.0,1178.0,1437.0,554.0,-1.204138944998946,-1.5345651315171802,0
2388,morning,friday,20.4,54.1,1.28,833.0,947.0,1598.0,760.0,-0.925678851727364,-1.0909973182611183,0
2389,morning,friday,20.8,52.6,1.2758,1134.0,711.0,1922.0,1170.0,0.0489314747231723,0.0567915593396193,0
2390,morning,friday,22.8,47.9,1.3156,1522.0,535.0,2450.0,1545.0,1.5804619877168724,0.8936256812556951,0
2391,morning,friday,25.2,42.9,1.3552,1332.0,605.0,2157.0,1508.0,1.093156824491604,0.5780980615168468,0
2392,morning,friday,29.3,34.8,1.397,1146.0,701.0,1917.0,1292.0,0.2577765446768585,0.1482488404233435,0
2393,morning,friday,33.3,27.8,1.4013,1168.0,703.0,1949.0,1287.0,0.2577765446768585,0.271716169886371,0
2394,morning,friday,34.9,24.9,1.363,1128.0,739.0,1856.0,1042.0,0.1185464980410675,0.0247815109603159,0
2395,afternoon,friday,36.1,22.7,1.3324,1069.0,785.0,1766.0,817.0,-0.0902985719126186,-0.2587360603992288,0
2396,afternoon,friday,37.6,21.1,1.3478,1097.0,765.0,1810.0,847.0,-0.0902985719126186,-0.1261230028278288,0
2397,afternoon,friday,37.3,21.9,1.3761,1069.0,782.0,1780.0,806.0,-0.0206835485947231,-0.1489873230987598,0
2398,afternoon,friday,37.2,21.6,1.3514,1143.0,747.0,1840.0,896.0,0.188161521358963,-0.0300928576899185,0
2399,afternoon,friday,35.6,23.4,1.341,1257.0,693.0,1956.0,1069.0,0.6754666845842314,0.271716169886371,0
2400,evening,friday,33.1,24.3,1.2087,1201.0,738.0,1834.0,945.0,0.5362366379484403,-0.0895400903943392,0
2401,evening,friday,30.5,29.5,1.2635,1318.0,673.0,2043.0,1168.0,0.9539267778558131,0.4820679163789365,0
2402,evening,friday,28.7,35.8,1.3834,1179.0,719.0,1921.0,1065.0,0.5362366379484403,0.0659372874479918,0
2403,evening,friday,26.6,42.2,1.4452,881.0,916.0,1635.0,672.0,-0.4383736885020959,-0.6382837768966839,0
2404,night,friday,25.2,46.6,1.4733,984.0,816.0,1796.0,842.0,-0.2991436418663051,-0.2221531479657391,0
2405,night,friday,24.7,47.7,1.4649,1109.0,714.0,1892.0,1123.0,0.0489314747231723,0.1345302482607848,0
2406,night,saturday,24.4,47.4,1.4301,992.0,802.0,1731.0,1007.0,-0.3687586651842005,-0.3319018852662081,0
2407,night,saturday,23.3,49.9,1.4135,836.0,909.0,1604.0,855.0,-0.7864488050915732,-0.8029068828473873,0
2408,night,saturday,23.8,47.3,1.3783,729.0,1043.0,1528.0,689.0,-1.064908898363155,-1.1412988228571666,0
2409,night,saturday,22.9,50.2,1.3808,678.0,1062.0,1478.0,622.0,-1.064908898363155,-1.241901832049263,0
2410,night,saturday,21.2,55.0,1.3689,703.0,1021.0,1511.0,658.0,-1.064908898363155,-1.1916003274532148,0
2411,morning,saturday,21.7,52.6,1.35,651.0,1109.0,1472.0,628.0,-1.1345239216810503,-1.3425048412413596,0
2412,morning,saturday,22.8,48.9,1.3424,667.0,1079.0,1475.0,659.0,-1.1345239216810503,-1.3059219288078698,0
2413,morning,saturday,23.5,47.6,1.3611,792.0,943.0,1595.0,799.0,-0.8560638284094687,-0.8669269796059942,0
2414,morning,saturday,24.6,44.9,1.3661,945.0,806.0,1697.0,964.0,-0.5079887118199915,-0.3639119336455115,0
2415,morning,saturday,27.0,39.9,1.402,967.0,801.0,1774.0,910.0,-0.3687586651842005,-0.084967226340153,0
2416,morning,saturday,29.3,35.9,1.4411,923.0,843.0,1736.0,999.0,-0.3687586651842005,-0.0712486341775943,0
2417,morning,saturday,31.2,32.4,1.4517,964.0,822.0,1743.0,853.0,-0.2991436418663051,-0.0621029060692219,0
2418,morning,saturday,34.4,26.6,1.423,972.0,819.0,1714.0,752.0,-0.2991436418663051,-0.0438114498524771,0
2419,afternoon,saturday,36.1,22.1,1.3004,991.0,833.0,1718.0,778.0,-0.4383736885020959,-0.2312988760741115,0
2458,night,monday,18.9,55.2,1.1895,544.0,1353.0,1367.0,466.0,-1.2737539683168413,-1.731198285847187,0
2459,morning,monday,18.2,57.6,1.193,681.0,1108.0,1463.0,609.0,-1.1345239216810503,-1.3790877536748491,0
2460,morning,monday,18.6,56.0,1.1865,911.0,857.0,1639.0,863.0,-0.5776037351378869,-0.8074797469015735,0
2461,morning,monday,20.8,48.0,1.1702,1220.0,691.0,1910.0,1203.0,0.2577765446768585,0.0979473358272952,0
2462,morning,monday,23.3,38.6,1.0919,1386.0,626.0,2138.0,1412.0,1.093156824491604,0.5049322366498675,0
2463,morning,monday,25.1,32.4,1.017,1111.0,770.0,1753.0,1069.0,0.2577765446768585,-0.395921982024815,0
2464,morning,monday,27.8,25.8,0.9473,987.0,862.0,1597.0,817.0,-0.2295286185484095,-0.7891882906848287,0
2465,morning,monday,29.6,21.0,0.8548,897.0,965.0,1480.0,649.0,-0.4383736885020959,-1.1047159104236768,0
2466,morning,monday,30.2,18.0,0.7613,930.0,947.0,1467.0,598.0,-0.4383736885020959,-1.2098917836699596,0
2467,afternoon,monday,30.1,18.5,0.7747,868.0,1005.0,1454.0,540.0,-0.6472187584557824,-1.2464746961034492,0
2468,afternoon,monday,29.5,19.4,0.7872,912.0,978.0,1504.0,601.0,-0.5079887118199915,-1.0772787260985597,0
2469,afternoon,monday,31.1,18.2,0.8079,961.0,920.0,1564.0,668.0,-0.3687586651842005,-0.9309470763646012,0
2470,afternoon,monday,30.3,19.0,0.8103,939.0,920.0,1492.0,647.0,-0.3687586651842005,-1.0132586293399528,0
2471,afternoon,monday,30.1,19.3,0.8083,1064.0,834.0,1645.0,816.0,0.0489314747231723,-0.6474295050050564,0
2472,evening,monday,28.6,22.3,0.859,1157.0,760.0,1787.0,963.0,0.6058516612663358,-0.2724546525617874,0
2473,evening,monday,26.1,28.3,0.9407,1181.0,736.0,1813.0,1010.0,0.6058516612663358,-0.309037564995277,0
2474,evening,monday,24.5,35.7,1.0807,1121.0,736.0,1793.0,967.0,0.3970065913126496,-0.309037564995277,0
2475,evening,monday,23.1,41.5,1.1582,1027.0,798.0,1737.0,904.0,-0.0206835485947231,-0.4736606709459804,0
2476,night,monday,21.8,46.3,1.1913,959.0,838.0,1686.0,852.0,-0.3687586651842005,-0.6611480971676149,0
2477,night,monday,20.9,48.9,1.1945,875.0,915.0,1594.0,744.0,-0.5776037351378869,-0.8714998436601804,0
2478,night,tuesday,20.5,49.9,1.1903,831.0,956.0,1570.0,760.0,-0.7168337817736777,-1.0132586293399528,0
2479,night,tuesday,20.0,50.9,1.1794,715.0,1062.0,1462.0,613.0,-0.9952938750452596,-1.3059219288078698,0
2480,night,tuesday,22.1,44.3,1.1665,580.0,1215.0,1374.0,531.0,-1.204138944998946,-1.6123038204383455,0
2481,night,tuesday,21.0,47.5,1.1666,533.0,1338.0,1350.0,493.0,-1.3433689916347369,-1.7174796936846284,0
2482,night,tuesday,19.8,50.3,1.1444,522.0,1385.0,1343.0,509.0,-1.3433689916347369,-1.7906455185516077,0
2483,morning,tuesday,19.0,52.8,1.1489,596.0,1236.0,1381.0,560.0,-1.2737539683168413,-1.616876684492532,0
2484,morning,tuesday,17.8,56.5,1.1375,831.0,922.0,1594.0,826.0,-0.8560638284094687,-1.0086857652857666,0
2485,morning,tuesday,18.2,55.8,1.1529,1255.0,632.0,2002.0,1334.0,0.6754666845842314,0.3220176744824193,0
2486,morning,tuesday,20.6,47.7,1.1448,1556.0,523.0,2394.0,1660.0,1.9981521276242449,1.0125201466645364,0
2487,morning,tuesday,22.8,41.9,1.1496,1124.0,717.0,1832.0,1362.0,0.4666216146305448,0.0796558796105504,0
2488,morning,tuesday,27.1,31.7,1.1147,1126.0,725.0,1856.0,1316.0,0.4666216146305448,0.0796558796105504,0
2489,morning,tuesday,30.4,26.4,1.131,1069.0,766.0,1766.0,1089.0,-0.0206835485947231,-0.2130074198573667,0
2490,morning,tuesday,31.1,26.2,1.1647,1240.0,702.0,1940.0,1129.0,0.6754666845842314,0.1299573842065987,0
2491,afternoon,tuesday,31.4,25.3,1.1444,1214.0,707.0,1912.0,1120.0,0.6058516612663358,0.0476458312312469,0
2492,afternoon,tuesday,30.8,26.7,1.168,1083.0,776.0,1772.0,916.0,-0.0206835485947231,-0.3593390695913253,0
2493,afternoon,tuesday,31.8,25.6,1.1868,1022.0,826.0,1747.0,812.0,-0.2991436418663051,-0.3227561571578357,0
2494,afternoon,tuesday,33.5,22.9,1.1649,1105.0,762.0,1782.0,959.0,0.0489314747231723,-0.1581330512071322,0
2495,afternoon,tuesday,33.1,23.5,1.1673,1310.0,656.0,2011.0,1189.0,0.9539267778558131,0.3037262182656745,0
2496,evening,tuesday,31.7,25.9,1.1883,1303.0,654.0,2017.0,1199.0,1.0235418011737087,0.3906106352952124,0
2497,evening,tuesday,29.0,30.4,1.2013,1381.0,623.0,2085.0,1283.0,1.3716169177631856,0.427193547728702,0
2498,evening,tuesday,27.4,33.6,1.2095,1304.0,646.0,2016.0,1291.0,1.3020018944452905,0.2534247136696262,1
2499,evening,tuesday,25.2,36.4,1.1528,949.0,857.0,1640.0,949.0,-0.2295286185484095,-0.6931581455469183,0
2500,night,tuesday,24.0,39.6,1.1662,997.0,813.0,1726.0,1018.0,-0.2991436418663051,-0.4873792631085391,0
2501,night,tuesday,23.8,39.6,1.1558,1105.0,729.0,1807.0,1122.0,0.188161521358963,-0.2770275166159736,0
2502,night,wednesday,22.9,43.6,1.1974,900.0,864.0,1631.0,968.0,-0.6472187584557824,-0.6657209612218011,0
2503,night,wednesday,22.8,43.9,1.202,744.0,1004.0,1496.0,806.0,-0.925678851727364,-1.196173191507401,0
2504,night,wednesday,21.8,47.3,1.2189,666.0,1093.0,1455.0,714.0,-1.1345239216810503,-1.3790877536748491,0
2505,night,wednesday,21.7,47.3,1.2135,609.0,1170.0,1405.0,644.0,-1.2737539683168413,-1.5254194034088078,0
2507,morning,wednesday,21.7,46.8,1.2031,597.0,1155.0,1396.0,606.0,-1.204138944998946,-1.5665751798964838,0
2508,morning,wednesday,20.3,52.3,1.2367,842.0,934.0,1656.0,819.0,-0.7864488050915732,-0.885218435822739,0
2509,morning,wednesday,20.5,52.3,1.245,1380.0,579.0,2210.0,1462.0,1.1627718478094993,0.6466910223296399,0
2510,morning,wednesday,21.7,49.6,1.2673,1268.0,605.0,2046.0,1478.0,0.7450817079021269,0.5186508288124262,0
2511,morning,wednesday,24.0,43.1,1.2677,1300.0,608.0,2090.0,1598.0,0.9539267778558131,0.7610126236842951,0
2512,morning,wednesday,28.5,31.7,1.2144,1192.0,672.0,1944.0,1449.0,0.7450817079021269,0.1756860247484607,0
2513,morning,wednesday,32.2,25.1,1.189,1082.0,746.0,1790.0,1221.0,0.1185464980410675,-0.0895400903943392,0
2514,morning,wednesday,34.9,20.5,1.1279,1087.0,763.0,1762.0,1023.0,0.0489314747231723,-0.263308924453415,0
2515,afternoon,wednesday,35.4,19.9,1.1222,1042.0,796.0,1711.0,910.0,-0.0206835485947231,-0.4004948460790012,0
2516,afternoon,wednesday,34.4,22.5,1.205,1075.0,767.0,1786.0,913.0,-0.1599135952305142,-0.1169772747194564,0
2517,afternoon,wednesday,34.8,22.8,1.2488,1120.0,724.0,1854.0,1035.0,0.188161521358963,0.0247815109603159,0
2518,afternoon,wednesday,34.3,22.4,1.1907,1131.0,735.0,1825.0,1085.0,0.2577765446768585,0.0019171906893849,0
2519,afternoon,wednesday,32.5,25.3,1.2165,1316.0,645.0,2030.0,1278.0,1.0235418011737087,0.4546307320538193,0
2520,evening,wednesday,31.3,27.3,1.2234,1339.0,616.0,2075.0,1383.0,1.2323868711273949,0.6375452942212675,0
2521,evening,wednesday,30.2,29.0,1.2224,1408.0,595.0,2134.0,1473.0,1.5804619877168724,0.8524699047680192,0
2522,evening,wednesday,28.5,33.3,1.2775,1345.0,603.0,2118.0,1507.0,1.858922080988454,0.9256357296349984,0
2523,evening,wednesday,27.3,35.3,1.2606,1084.0,713.0,1829.0,1215.0,0.2577765446768585,0.1619674325859021,0
2524,night,wednesday,26.1,37.8,1.2575,1152.0,685.0,1897.0,1242.0,0.4666216146305448,0.404329227457771,0
2525,night,wednesday,24.7,47.1,1.44,1197.0,626.0,2023.0,1356.0,0.7450817079021269,0.7472940315217365,0
2526,night,thursday,23.6,59.8,1.7193,1072.0,675.0,1978.0,1195.0,0.3273915679947541,0.605535245841964,0
2527,night,thursday,23.3,60.5,1.706,923.0,783.0,1793.0,899.0,-0.4383736885020959,-0.2587360603992288,0
2528,night,thursday,23.3,59.4,1.6753,778.0,929.0,1645.0,726.0,-0.7864488050915732,-0.6794395533843598,0
2529,night,thursday,22.9,57.7,1.5902,690.0,983.0,1570.0,743.0,-0.925678851727364,-0.8943641639311114,0
2530,night,thursday,23.7,53.5,1.546,639.0,1062.0,1528.0,684.0,-1.064908898363155,-1.0955701823153046,0
2531,morning,thursday,21.2,60.9,1.5092,658.0,1047.0,1530.0,779.0,-1.064908898363155,-1.0681329979901872,0
2532,morning,thursday,22.1,56.2,1.48,696.0,1008.0,1548.0,801.0,-0.9952938750452596,-0.994967173123208,0
2533,morning,thursday,21.9,57.0,1.4742,851.0,824.0,1700.0,983.0,-0.6472187584557824,-0.3684847976996978,0
2534,morning,thursday,24.7,45.9,1.4061,926.0,783.0,1750.0,989.0,-0.4383736885020959,-0.2358717401282977,0
2535,morning,thursday,27.0,40.8,1.4286,860.0,864.0,1649.0,875.0,-0.5776037351378869,-0.4142134382415598,0
2536,morning,thursday,29.1,37.4,1.4833,840.0,879.0,1656.0,807.0,-0.3687586651842005,-0.2998918368869047,0
2537,morning,thursday,31.1,32.4,1.4351,866.0,874.0,1651.0,727.0,-0.4383736885020959,-0.3730576617538839,0
2538,morning,thursday,31.9,30.3,1.4125,763.0,976.0,1561.0,549.0,-0.6472187584557824,-0.6931581455469183,0
2539,afternoon,thursday,32.8,28.9,1.412,798.0,939.0,1576.0,570.0,-0.7168337817736777,-0.619992320679939,0
2540,afternoon,thursday,33.4,27.8,1.4119,813.0,927.0,1596.0,596.0,-0.6472187584557824,-0.5605450879755184,0
2541,afternoon,thursday,35.3,23.7,1.3331,818.0,942.0,1565.0,585.0,-0.5776037351378869,-0.6382837768966839,0
2542,afternoon,thursday,35.8,22.4,1.2915,899.0,869.0,1629.0,637.0,-0.5079887118199915,-0.5102435833794702,0
2543,afternoon,thursday,35.3,20.8,1.1664,889.0,889.0,1602.0,664.0,-0.3687586651842005,-0.5559722239213322,0
2544,evening,thursday,33.3,23.9,1.2085,1020.0,802.0,1732.0,797.0,-0.0206835485947231,-0.1627059152613185,0
2545,evening,thursday,30.3,30.8,1.3044,1177.0,695.0,1934.0,1046.0,0.6058516612663358,0.3631734509700952,0
2546,evening,thursday,28.3,34.5,1.3084,1108.0,706.0,1878.0,1058.0,0.4666216146305448,0.2808618979947435,0
2547,evening,thursday,27.1,38.9,1.3758,1340.0,594.0,2176.0,1214.0,1.1627718478094993,0.6649824785463848,0
2548,night,thursday,25.4,43.2,1.3805,1203.0,658.0,1967.0,1056.0,0.7450817079021269,0.3631734509700952,0
2549,night,thursday,24.6,45.3,1.3767,1310.0,601.0,2114.0,1280.0,1.3716169177631856,0.6329724301670813,0
2550,night,friday,23.7,46.0,1.3346,1120.0,711.0,1838.0,1045.0,0.3273915679947541,-0.1764245074238771,0
2551,night,friday,23.0,48.1,1.3322,1011.0,750.0,1752.0,1039.0,-0.0902985719126186,-0.3456204774287667,0
2552,night,friday,24.8,43.4,1.3366,690.0,1030.0,1457.0,640.0,-0.8560638284094687,-1.241901832049263,0
2553,night,friday,23.1,47.4,1.3208,671.0,1061.0,1482.0,705.0,-0.9952938750452596,-1.2693390163743803,0
2554,night,friday,21.7,50.2,1.2917,616.0,1144.0,1427.0,662.0,-1.064908898363155,-1.4019520739457805,0
2555,morning,friday,21.9,50.7,1.3138,651.0,1097.0,1442.0,579.0,-1.064908898363155,-1.369942025566477,0
2556,morning,friday,20.1,57.0,1.3216,934.0,818.0,1743.0,987.0,-0.3687586651842005,-0.3776305258080701,0
2557,morning,friday,21.5,51.8,1.3129,1141.0,671.0,1927.0,1197.0,0.3273915679947541,0.1253845201524124,0
2558,morning,friday,22.9,48.7,1.3416,1185.0,649.0,1968.0,1328.0,0.5362366379484403,0.4226206836745158,0
2559,morning,friday,25.7,41.0,1.3351,1136.0,667.0,1924.0,1370.0,0.4666216146305448,0.3768920431326538,0
2560,morning,friday,29.9,33.2,1.3793,898.0,858.0,1671.0,921.0,-0.1599135952305142,-0.2816003806701598,0
2561,morning,friday,32.9,28.0,1.3789,942.0,828.0,1713.0,876.0,-0.1599135952305142,-0.0941129544485254,0
2562,morning,friday,34.0,25.6,1.3363,976.0,808.0,1688.0,819.0,-0.0206835485947231,-0.1855702355322495,0
2563,afternoon,friday,34.7,22.6,1.2297,970.0,826.0,1684.0,763.0,-0.1599135952305142,-0.441650622566677,0
2564,afternoon,friday,35.5,20.3,1.1586,912.0,882.0,1596.0,675.0,-0.3687586651842005,-0.6337109128424977,0
2565,afternoon,friday,35.9,18.8,1.0912,880.0,920.0,1539.0,637.0,-0.3687586651842005,-0.729741057980408,0
2566,afternoon,friday,36.2,18.6,1.0945,1038.0,802.0,1690.0,826.0,-0.0206835485947231,-0.3547662055371391,0
2567,afternoon,friday,35.4,15.3,0.8613,1094.0,817.0,1659.0,854.0,0.188161521358963,-0.5834094082464494,0
2568,evening,friday,32.9,15.5,0.7649,1128.0,813.0,1642.0,894.0,0.4666216146305448,-0.6291380487883115,1
2569,evening,friday,29.9,19.8,0.8211,1237.0,737.0,1786.0,1077.0,0.8843117545379177,-0.1261230028278288,1
2570,evening,friday,28.1,22.4,0.8394,1176.0,763.0,1743.0,1121.0,0.8843117545379177,-0.2221531479657391,1
2571,evening,friday,26.1,24.7,0.8233,1122.0,808.0,1680.0,1071.0,0.3970065913126496,-0.4553692147292356,0
2572,night,friday,25.0,28.7,0.8944,1110.0,765.0,1670.0,1167.0,0.3273915679947541,-0.2587360603992288,0
2573,night,friday,24.3,31.0,0.9268,1038.0,793.0,1598.0,1162.0,0.1185464980410675,-0.4462234866208632,0
2574,night,saturday,24.0,31.2,0.919,823.0,975.0,1398.0,848.0,-0.6472187584557824,-1.1001430463694908,0
2575,night,saturday,22.4,34.9,0.9362,769.0,1006.0,1390.0,759.0,-0.7864488050915732,-1.1595902790739114,0
2576,night,saturday,21.2,37.6,0.9355,739.0,1036.0,1382.0,694.0,-0.8560638284094687,-1.2601932882660078,0
2577,night,saturday,19.5,42.3,0.9461,759.0,1005.0,1409.0,848.0,-0.7168337817736777,-1.219037511778332,0
2579,morning,saturday,19.5,42.4,0.9515,606.0,1171.0,1314.0,610.0,-1.204138944998946,-1.5620023158422975,0
2580,morning,saturday,18.6,45.8,0.9723,790.0,960.0,1466.0,816.0,-0.8560638284094687,-1.0041129012315804,0
2581,morning,saturday,19.7,44.1,1.0039,993.0,779.0,1680.0,1158.0,-0.2295286185484095,-0.3364747493203943,0
2582,morning,saturday,21.9,39.4,1.0243,1065.0,728.0,1773.0,1228.0,0.0489314747231723,-0.0941129544485254,0
2583,morning,saturday,24.5,34.3,1.0407,1118.0,716.0,1791.0,1323.0,0.188161521358963,0.0293543750145021,0
2584,morning,saturday,30.0,25.6,1.0674,1074.0,761.0,1734.0,1274.0,0.1185464980410675,-0.0072285374189874,0
2585,morning,saturday,34.5,18.9,1.0168,939.0,912.0,1508.0,846.0,-0.3687586651842005,-0.6840124174385459,0
2586,morning,saturday,36.3,17.5,1.0411,919.0,918.0,1540.0,737.0,-0.5079887118199915,-0.574263680138077,0
2587,afternoon,saturday,37.7,16.0,1.0231,909.0,910.0,1523.0,675.0,-0.5079887118199915,-0.6885852814927321,0
2588,afternoon,saturday,38.3,15.8,1.0465,806.0,1013.0,1446.0,559.0,-0.7864488050915732,-0.839489795280877,0
2589,afternoon,saturday,38.4,17.5,1.1609,795.0,1002.0,1481.0,604.0,-0.7864488050915732,-0.6977310096011046,0
2590,afternoon,saturday,37.2,20.5,1.2813,842.0,935.0,1565.0,729.0,-0.6472187584557824,-0.418786302295746,0
2591,afternoon,saturday,34.0,26.4,1.3781,816.0,955.0,1567.0,741.0,-0.5776037351378869,-0.4599420787834218,0
2592,evening,saturday,32.3,30.4,1.445,844.0,917.0,1599.0,747.0,-0.4383736885020959,-0.3684847976996978,0
2593,evening,saturday,30.5,33.9,1.4564,946.0,827.0,1726.0,932.0,-0.1599135952305142,-0.0483843139066633,0
2594,evening,saturday,29.2,37.8,1.5098,909.0,861.0,1686.0,928.0,-0.2295286185484095,-0.1444144590445736,0
2595,evening,saturday,28.4,39.1,1.4881,859.0,900.0,1645.0,860.0,-0.5079887118199915,-0.3410476133745805,0
2596,night,saturday,27.7,40.6,1.4828,959.0,827.0,1747.0,963.0,-0.2991436418663051,-0.1169772747194564,0
2597,night,saturday,27.2,42.5,1.5069,1151.0,683.0,1938.0,1309.0,0.3970065913126496,0.4729221882705641,0
2598,night,sunday,26.5,44.8,1.528,1041.0,728.0,1830.0,1266.0,-0.0206835485947231,0.0750830155563642,0
2599,night,sunday,25.5,47.6,1.5318,950.0,776.0,1750.0,1181.0,-0.5079887118199915,-0.3319018852662081,0
2600,night,sunday,25.2,47.8,1.5076,829.0,873.0,1638.0,937.0,-0.7864488050915732,-0.7434596501429667,0
2601,night,sunday,23.2,53.7,1.5046,844.0,848.0,1685.0,995.0,-0.7864488050915732,-0.7205953298720356,0
2602,night,sunday,23.2,52.3,1.4668,723.0,975.0,1522.0,789.0,-0.925678851727364,-1.1047159104236768,0
2603,morning,sunday,24.0,50.3,1.4811,628.0,1127.0,1490.0,682.0,-1.1345239216810503,-1.3790877536748491,0
2604,morning,sunday,23.5,51.2,1.4634,641.0,1088.0,1496.0,717.0,-1.064908898363155,-1.2693390163743803,0
2605,morning,sunday,23.5,50.8,1.452,661.0,1083.0,1511.0,696.0,-1.064908898363155,-1.1595902790739114,0
2606,morning,sunday,24.7,47.6,1.4597,820.0,913.0,1634.0,807.0,-0.7864488050915732,-0.6611480971676149,0
2607,morning,sunday,27.2,41.1,1.4611,894.0,823.0,1688.0,1025.0,-0.3687586651842005,-0.2175802839115529,0
2608,morning,sunday,31.0,32.4,1.4294,996.0,782.0,1771.0,1090.0,-0.1599135952305142,-0.0026556733648012,0
2609,morning,sunday,35.2,24.8,1.3854,941.0,844.0,1648.0,932.0,-0.2991436418663051,-0.2541631963450426,0
2610,morning,sunday,37.8,18.5,1.1977,828.0,991.0,1486.0,639.0,-0.7168337817736777,-0.7846154266306424,0
2611,afternoon,sunday,39.0,15.1,1.0424,684.0,1195.0,1285.0,467.0,-0.925678851727364,-1.3470777052955458,0
