,true_error,time_slot,day_of_week,T,RH,AH,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S5(O3),true_label,given_label
1250,0,morning,sunday,28.2,19.0,0.7164,1017.0,897.0,1013.0,780.0,0.8135,0.9614
1251,0,morning,sunday,29.5,19.8,0.8013,1021.0,889.0,1022.0,684.0,0.7251,0.9648
1252,0,afternoon,sunday,30.6,19.4,0.8348,941.0,753.0,1173.0,468.0,0.4952,0.9002
1253,0,afternoon,sunday,29.9,22.0,0.9181,991.0,776.0,1122.0,468.0,0.5305,0.9442
1254,0,afternoon,sunday,31.5,21.9,0.997,1117.0,862.0,995.0,530.0,0.5659,1.0136
1255,0,afternoon,sunday,31.2,24.6,1.0987,1217.0,947.0,887.0,648.0,0.7516,1.0754
1256,0,afternoon,sunday,30.4,26.5,1.1347,1248.0,982.0,880.0,746.0,0.9461,1.1104
1257,0,evening,sunday,26.8,33.5,1.1602,1242.0,973.0,856.0,819.0,0.9373,1.1207
1258,0,evening,sunday,25.5,37.4,1.1995,1403.0,1151.0,747.0,1125.0,1.1053,1.2498
1259,0,evening,sunday,23.7,39.4,1.1381,1238.0,999.0,833.0,1013.0,1.0434,1.1317
1260,0,evening,sunday,22.9,37.0,1.0197,1093.0,858.0,975.0,816.0,0.84,1.0266
1261,0,night,sunday,20.8,36.3,0.8775,1034.0,805.0,1030.0,750.0,0.8577,0.9724
1262,0,night,sunday,20.3,28.5,0.6686,934.0,795.0,1098.0,673.0,0.8223,0.9119
1263,0,night,monday,19.6,26.5,0.5974,913.0,785.0,1110.0,692.0,0.7516,0.8742
1264,0,night,monday,19.1,25.9,0.5673,835.0,691.0,1265.0,517.0,0.5924,0.8117
1265,0,night,monday,18.4,27.6,0.5799,773.0,568.0,1474.0,392.0,0.3272,0.7643
1266,0,night,monday,16.3,34.1,0.6257,805.0,534.0,1454.0,409.0,0.3537,0.7636
1267,0,morning,monday,15.8,36.5,0.6535,930.0,684.0,1059.0,779.0,0.6632,0.8378
1268,0,morning,monday,16.0,38.1,0.6879,1009.0,859.0,944.0,1016.0,0.9019,0.9751
1269,0,morning,monday,17.6,35.0,0.6965,1196.0,1131.0,775.0,1243.0,0.9992,1.1502
1270,0,morning,monday,18.5,31.2,0.6611,1010.0,937.0,945.0,949.0,1.2556,0.9916
1271,0,morning,monday,19.8,28.5,0.652,990.0,924.0,974.0,861.0,0.7958,0.9641
1272,0,morning,monday,22.3,24.1,0.6394,988.0,918.0,1007.0,850.0,0.8312,0.9566
1273,0,morning,monday,24.2,21.7,0.6451,979.0,910.0,1028.0,788.0,0.8135,0.9586
1274,0,morning,monday,25.1,20.8,0.6516,1029.0,983.0,950.0,879.0,0.8577,1.0094
1275,0,afternoon,monday,25.8,19.5,0.6392,984.0,945.0,990.0,747.0,0.7781,0.9772
1276,0,afternoon,monday,26.3,18.9,0.6344,985.0,919.0,1028.0,700.0,0.7604,0.9524
1277,0,afternoon,monday,25.8,18.6,0.608,981.0,886.0,1054.0,695.0,0.8754,0.936
1278,0,afternoon,monday,25.7,19.4,0.6304,1020.0,941.0,1016.0,756.0,0.84,0.9785
1279,0,afternoon,monday,26.7,17.1,0.5909,1106.0,1097.0,902.0,941.0,0.9285,1.0657
1280,0,evening,monday,24.3,19.8,0.5933,1153.0,1168.0,842.0,1021.0,1.0699,1.1289
1281,0,evening,monday,23.5,20.8,0.5937,1215.0,1234.0,796.0,1167.0,1.1053,1.1914
1282,0,evening,monday,22.0,24.0,0.6263,1094.0,1072.0,888.0,1105.0,1.0788,1.0609
1283,0,evening,monday,21.1,26.2,0.6481,944.0,832.0,1072.0,712.0,0.7162,0.927
1284,0,night,monday,20.9,28.8,0.7014,964.0,861.0,1014.0,735.0,0.6455,0.96
1285,0,night,monday,20.2,31.2,0.7304,1003.0,872.0,988.0,851.0,0.7074,0.9881
1286,0,night,tuesday,20.0,31.5,0.7262,914.0,774.0,1091.0,706.0,0.5748,0.9085
1287,0,night,tuesday,20.8,32.3,0.7813,839.0,609.0,1276.0,643.0,0.5217,0.8831
1288,0,night,tuesday,20.0,34.5,0.7954,830.0,582.0,1310.0,608.0,0.4421,0.868
1289,0,night,tuesday,18.3,40.0,0.8345,832.0,547.0,1320.0,469.0,0.2034,0.8611
1290,0,morning,tuesday,17.0,44.6,0.8593,903.0,656.0,1155.0,618.0,0.3272,0.9346
1291,0,morning,tuesday,17.1,45.3,0.8784,1022.0,825.0,931.0,931.0,0.4775,1.0211
1292,0,morning,tuesday,17.1,46.5,0.901,1378.0,1277.0,628.0,1519.0,0.8312,1.3528
1293,0,morning,tuesday,18.8,39.7,0.8547,1745.0,1748.0,484.0,2054.0,1.2291,1.7888
1294,0,morning,tuesday,20.3,38.1,0.8946,1326.0,1137.0,719.0,1550.0,1.0169,1.2086
1295,0,morning,tuesday,25.3,27.0,0.8565,1215.0,1062.0,794.0,1381.0,1.0522,1.133
1296,0,morning,tuesday,27.4,22.8,0.8219,1138.0,1015.0,854.0,1115.0,0.9108,1.1014
1297,0,morning,tuesday,30.0,20.0,0.8338,1244.0,1162.0,765.0,1189.0,1.0876,1.1914
1298,0,afternoon,tuesday,30.9,19.1,0.8394,1261.0,1210.0,736.0,1200.0,1.1141,1.2148
1299,0,afternoon,tuesday,30.6,20.2,0.8719,1182.0,1066.0,818.0,965.0,0.9373,1.142
1300,0,afternoon,tuesday,32.2,18.9,0.8964,1208.0,1111.0,783.0,1018.0,1.123,1.1351
1301,0,afternoon,tuesday,31.7,19.5,0.8981,1158.0,981.0,862.0,775.0,0.9285,1.0802
1302,0,afternoon,tuesday,30.9,20.5,0.8996,1346.0,1278.0,701.0,1193.0,1.1495,1.2862
1303,0,evening,tuesday,27.5,24.7,0.8899,1443.0,1371.0,664.0,1425.0,1.4148,1.3651
1304,0,evening,tuesday,25.8,27.0,0.8821,1440.0,1443.0,635.0,1594.0,1.4325,1.4201
1305,0,evening,tuesday,23.7,30.0,0.8633,1232.0,1173.0,751.0,1284.0,1.1937,1.2017
1306,0,evening,tuesday,22.2,33.4,0.8806,1159.0,1061.0,812.0,1174.0,1.0788,1.1317
1307,0,night,tuesday,21.1,36.5,0.9019,1081.0,929.0,910.0,937.0,0.6632,1.0424
1308,0,night,tuesday,20.2,38.6,0.9016,1083.0,911.0,883.0,985.0,0.8489,1.0348
1309,0,night,wednesday,19.3,43.0,0.9535,1069.0,887.0,859.0,1041.0,0.7428,1.0589
1310,0,night,wednesday,19.2,43.6,0.9591,940.0,724.0,1012.0,867.0,0.6013,0.9662
1311,0,night,wednesday,18.4,45.7,0.9599,901.0,653.0,1094.0,822.0,0.5748,0.9387
1312,0,night,wednesday,16.3,51.4,0.9468,846.0,598.0,1211.0,669.0,0.4598,0.9147
1313,0,morning,wednesday,17.0,49.2,0.9459,848.0,598.0,1219.0,628.0,0.4068,0.9051
1314,0,morning,wednesday,16.4,52.1,0.9612,980.0,800.0,983.0,810.0,0.4775,1.0039
1315,0,morning,wednesday,16.4,53.4,0.9863,1408.0,1321.0,618.0,1495.0,0.8312,1.4036
1316,0,morning,wednesday,18.6,46.8,0.99,1716.0,1701.0,490.0,2018.0,1.3706,1.7476
1317,0,morning,wednesday,21.0,41.1,1.0104,1475.0,1351.0,625.0,1696.0,1.459,1.3775
1318,0,morning,wednesday,26.4,28.9,0.9785,1262.0,1096.0,772.0,1340.0,1.1849,1.1749
1319,0,morning,wednesday,27.7,26.3,0.9652,1156.0,1034.0,813.0,1123.0,1.0788,1.1262
1320,0,morning,wednesday,30.1,22.1,0.9281,1192.0,1097.0,796.0,971.0,0.9992,1.1591
1321,0,afternoon,wednesday,31.0,22.9,1.0144,1233.0,1154.0,746.0,1000.0,1.0169,1.1948
1322,0,afternoon,wednesday,31.0,22.6,1.0012,1208.0,1083.0,792.0,891.0,1.0434,1.1687
1323,0,afternoon,wednesday,31.6,21.0,0.959,1215.0,1116.0,784.0,852.0,1.1053,1.1777
1324,0,afternoon,wednesday,30.4,24.7,1.0526,1251.0,1165.0,747.0,975.0,1.1937,1.2182
1325,0,afternoon,wednesday,28.8,26.3,1.0271,1358.0,1278.0,689.0,1192.0,1.3175,1.304
1326,0,evening,wednesday,26.4,30.1,1.0204,1379.0,1349.0,645.0,1373.0,1.4325,1.3466
1327,0,evening,wednesday,24.7,31.5,0.9672,1379.0,1326.0,659.0,1307.0,1.3352,1.3466
1328,0,evening,wednesday,22.9,36.5,1.0083,1373.0,1252.0,670.0,1325.0,1.3617,1.2972
1329,0,evening,wednesday,20.8,41.8,1.0155,1197.0,950.0,823.0,918.0,1.0434,1.0932
1330,0,night,wednesday,19.7,47.1,1.0666,1238.0,940.0,815.0,877.0,0.9108,1.1138
1331,0,night,wednesday,18.9,52.2,1.1313,1255.0,963.0,781.0,1024.0,1.0788,1.1433
1332,0,night,thursday,18.5,50.1,1.0539,1164.0,908.0,821.0,1019.0,0.9019,1.0808
1333,0,night,thursday,18.0,53.0,1.0832,1046.0,803.0,900.0,823.0,0.6455,1.0232
1334,0,night,thursday,18.4,51.7,1.0819,956.0,661.0,1043.0,701.0,0.5217,0.96
1335,0,night,thursday,19.6,47.7,1.0736,877.0,549.0,1265.0,463.0,0.2299,0.9044
1336,0,morning,thursday,17.3,54.1,1.0582,925.0,609.0,1168.0,533.0,0.3095,0.936
1337,0,morning,thursday,15.8,59.0,1.0495,1086.0,837.0,885.0,906.0,0.6013,1.0664
1338,0,morning,thursday,16.6,55.9,1.0486,1490.0,1286.0,593.0,1447.0,0.8577,1.4098
1339,0,morning,thursday,18.7,52.8,1.1279,1763.0,1617.0,489.0,1835.0,1.291,1.7188
1340,0,morning,thursday,20.7,46.4,1.1227,1462.0,1242.0,637.0,1552.0,0.7339,1.3466
1341,0,morning,thursday,26.1,30.0,0.9972,1232.0,1062.0,787.0,1092.0,1.0346,1.1722
1342,0,morning,thursday,28.6,25.8,0.9989,1239.0,1067.0,779.0,1071.0,1.0346,1.1687
1343,0,morning,thursday,30.3,23.3,0.9869,1218.0,1051.0,796.0,881.0,0.955,1.1598
1344,0,afternoon,thursday,31.3,22.3,1.0043,1235.0,1094.0,756.0,907.0,0.9461,1.1873
1345,0,afternoon,thursday,31.1,22.3,0.9888,1196.0,1061.0,791.0,899.0,1.0611,1.1323
1346,0,afternoon,thursday,32.4,20.4,0.9732,1288.0,1179.0,717.0,1074.0,1.3264,1.2354
1347,0,afternoon,thursday,32.6,19.3,0.935,1248.0,1108.0,772.0,969.0,1.2203,1.1681
1348,0,afternoon,thursday,31.2,20.3,0.9064,1401.0,1342.0,663.0,1267.0,1.3087,1.3452
1349,0,evening,thursday,27.7,24.8,0.9106,1401.0,1396.0,645.0,1402.0,1.4855,1.3796
1350,0,evening,thursday,25.7,27.9,0.908,1444.0,1354.0,655.0,1437.0,1.5209,1.3432
1351,0,evening,thursday,24.1,29.9,0.8879,1379.0,1312.0,683.0,1382.0,1.5828,1.2841
1352,0,evening,thursday,22.2,34.4,0.9072,1251.0,1097.0,771.0,1280.0,1.2645,1.1536
1353,0,night,thursday,20.7,38.0,0.9149,1269.0,1077.0,773.0,1250.0,1.2114,1.1715
1354,0,night,thursday,20.2,42.8,0.9983,1242.0,1060.0,745.0,1359.0,1.0346,1.1626
1355,0,night,friday,20.5,42.0,1.0004,1045.0,850.0,889.0,1102.0,0.8223,1.0342
1356,0,night,friday,20.1,42.0,0.9763,937.0,698.0,1039.0,768.0,0.5659,0.949
1357,0,night,friday,20.0,41.5,0.9571,875.0,622.0,1167.0,656.0,0.5129,0.914
1358,0,night,friday,16.5,50.2,0.932,888.0,640.0,1089.0,670.0,0.4156,0.9133
1359,0,morning,friday,16.4,50.2,0.931,881.0,624.0,1135.0,656.0,0.4156,0.9057
1360,0,morning,friday,14.9,54.7,0.9203,998.0,856.0,894.0,926.0,0.5482,1.0218
1361,0,morning,friday,16.4,51.3,0.9474,1517.0,1460.0,551.0,1677.0,0.9992,1.5141
1362,0,morning,friday,18.2,46.2,0.9575,1522.0,1509.0,543.0,1828.0,1.1141,1.5622
1363,0,morning,friday,20.7,40.0,0.9639,1417.0,1303.0,635.0,1752.0,1.2291,1.3487
1364,0,morning,friday,26.5,27.0,0.9217,1329.0,1214.0,700.0,1581.0,1.3087,1.2669
1365,0,morning,friday,28.5,23.8,0.915,1203.0,1023.0,825.0,1132.0,1.0346,1.1138
1366,0,morning,friday,29.7,23.7,0.9714,1234.0,1037.0,788.0,1037.0,0.9373,1.1385
1367,0,afternoon,friday,31.7,21.7,0.9966,1286.0,1090.0,750.0,1023.0,0.8666,1.1804
1368,0,afternoon,friday,31.7,21.5,0.9902,1298.0,1075.0,749.0,1022.0,0.8666,1.1605
1369,0,afternoon,friday,32.8,19.5,0.9515,1308.0,1084.0,757.0,989.0,0.9727,1.1839
1370,0,afternoon,friday,32.5,18.6,0.8948,1276.0,1099.0,783.0,925.0,1.008,1.1536
1371,0,afternoon,friday,30.2,22.6,0.9524,1234.0,985.0,815.0,795.0,1.0788,1.0795
1372,0,evening,friday,27.6,25.7,0.9382,1419.0,1300.0,670.0,1263.0,1.3706,1.3205
1373,0,evening,friday,25.9,24.9,0.8195,1325.0,1273.0,716.0,1184.0,1.2822,1.2463
1374,0,evening,friday,23.9,29.4,0.8589,1346.0,1224.0,715.0,1272.0,1.291,1.2319
1375,0,evening,friday,22.3,32.1,0.8515,1241.0,1110.0,772.0,1177.0,1.1495,1.166
1376,0,night,friday,20.5,35.9,0.8565,1274.0,1094.0,771.0,1231.0,1.1141,1.155
1377,0,night,friday,19.8,37.2,0.8509,1321.0,1144.0,732.0,1243.0,1.123,1.1983
1378,0,night,saturday,19.1,41.9,0.9158,1424.0,1240.0,662.0,1427.0,1.1141,1.2642
1379,0,night,saturday,17.8,46.1,0.9344,1357.0,1178.0,674.0,1454.0,1.0965,1.2237
1380,0,night,saturday,17.6,47.6,0.9465,1123.0,966.0,770.0,1183.0,0.8223,1.0946
1381,0,night,saturday,16.9,49.8,0.9544,951.0,713.0,994.0,821.0,0.5129,0.9511
1382,0,morning,saturday,15.8,53.8,0.9615,941.0,687.0,1024.0,777.0,0.5217,0.9435
1383,0,morning,saturday,16.5,53.5,0.9928,986.0,745.0,959.0,888.0,0.5836,0.9792
1384,0,morning,saturday,17.2,52.9,1.0276,1153.0,947.0,795.0,1076.0,0.7074,1.1282
1385,0,morning,saturday,19.3,48.3,1.0723,1323.0,1137.0,696.0,1285.0,0.8312,1.2676
1386,0,morning,saturday,20.6,47.1,1.1287,1315.0,1040.0,743.0,1315.0,0.9019,1.1948
1387,0,morning,saturday,23.7,40.0,1.153,1303.0,1015.0,777.0,1250.0,0.8489,1.1887
1388,0,morning,saturday,25.6,32.5,1.053,1238.0,1037.0,813.0,978.0,0.8047,1.166
1389,0,morning,saturday,27.2,28.1,0.9989,1259.0,1080.0,772.0,1072.0,0.9196,1.1921
1390,0,afternoon,saturday,27.9,28.1,1.0394,1246.0,1070.0,770.0,1064.0,0.7428,1.1996
1391,0,afternoon,saturday,28.3,27.8,1.0539,1154.0,912.0,872.0,825.0,0.672,1.1021
1392,0,afternoon,saturday,29.2,27.0,1.081,1237.0,997.0,800.0,924.0,0.7693,1.1591
1393,0,afternoon,saturday,28.9,29.3,1.1503,1315.0,1041.0,773.0,966.0,0.8931,1.2134
1394,0,afternoon,saturday,25.4,39.8,1.2771,1466.0,1174.0,680.0,1302.0,1.0169,1.3493
1395,0,evening,saturday,25.2,40.1,1.2642,1409.0,1113.0,710.0,1256.0,0.9727,1.2704
1396,0,evening,saturday,24.5,39.4,1.1963,1366.0,1171.0,693.0,1068.0,0.9108,1.3274
1397,0,evening,saturday,22.3,45.4,1.2088,1241.0,1011.0,781.0,1070.0,0.7958,1.2003
1398,0,evening,saturday,21.2,48.3,1.2034,1123.0,832.0,930.0,792.0,0.6013,1.0747
1399,0,night,saturday,20.6,50.5,1.2082,1321.0,1075.0,757.0,1017.0,0.7516,1.2985
1400,0,night,saturday,20.2,52.9,1.234,1397.0,1159.0,681.0,1207.0,0.8842,1.3384
1401,0,night,sunday,19.8,54.5,1.2488,1507.0,1311.0,608.0,1499.0,1.008,1.4469
1402,0,night,sunday,19.5,56.2,1.2624,1405.0,1177.0,660.0,1474.0,0.955,1.326
1403,0,night,sunday,19.0,58.0,1.2581,1192.0,994.0,759.0,1163.0,0.6897,1.2223
1404,0,night,sunday,18.0,57.6,1.1788,973.0,761.0,954.0,815.0,0.4863,1.0307
1405,0,morning,sunday,17.7,56.0,1.1215,864.0,591.0,1247.0,507.0,0.3272,0.9435
1406,0,morning,sunday,17.9,52.4,1.0655,886.0,598.0,1257.0,506.0,0.4686,0.9435
1407,0,morning,sunday,18.9,49.3,1.0668,988.0,713.0,1092.0,716.0,0.6986,0.9991
1408,0,morning,sunday,20.0,48.6,1.1199,1008.0,729.0,1034.0,795.0,0.5748,1.0232
1409,0,morning,sunday,20.6,41.2,0.9841,976.0,698.0,1156.0,594.0,0.5659,0.9566
1410,0,morning,sunday,23.6,34.0,0.9749,978.0,718.0,1137.0,565.0,0.5836,0.9559
1411,0,morning,sunday,26.7,28.1,0.9688,987.0,740.0,1105.0,523.0,0.4686,0.9662
1412,0,morning,sunday,26.8,28.1,0.9785,1030.0,778.0,1071.0,591.0,0.6101,0.9971
1413,0,afternoon,sunday,27.7,25.8,0.9467,955.0,723.0,1129.0,559.0,0.504,0.9566
1414,0,afternoon,sunday,28.8,22.7,0.8864,924.0,673.0,1247.0,430.0,0.3183,0.9243
1415,0,afternoon,sunday,26.8,27.3,0.9462,1005.0,758.0,1091.0,522.0,0.504,0.9847
1416,0,afternoon,sunday,25.9,28.7,0.9423,1059.0,816.0,1023.0,641.0,0.6455,1.0081
1417,0,afternoon,sunday,25.8,27.7,0.9076,1079.0,851.0,991.0,738.0,0.7162,1.0232
1418,0,evening,sunday,24.8,29.5,0.9077,1070.0,850.0,997.0,778.0,0.8047,1.0314
1419,0,evening,sunday,25.3,36.3,1.1513,1085.0,805.0,972.0,718.0,0.5748,1.0493
1420,0,evening,sunday,23.9,40.4,1.1787,1066.0,787.0,986.0,689.0,0.4952,1.0657
1421,0,evening,sunday,21.4,46.6,1.1764,1094.0,815.0,934.0,852.0,0.6101,1.0733
1422,0,night,sunday,20.5,49.3,1.173,1110.0,814.0,948.0,854.0,0.6455,1.0788
1423,0,night,sunday,19.2,42.3,0.9339,968.0,719.0,1081.0,664.0,0.672,0.9531
1424,0,night,monday,19.2,37.9,0.8352,906.0,714.0,1163.0,544.0,0.5924,0.9277
1425,0,night,monday,17.2,43.1,0.8394,849.0,615.0,1285.0,461.0,0.3891,0.8762
1426,0,night,monday,15.8,45.2,0.8052,774.0,500.0,1536.0,352.0,0.1857,0.8027
1427,0,night,monday,16.3,41.0,0.7513,753.0,437.0,1904.0,301.0,0.168,0.7622
1428,0,morning,monday,16.1,36.5,0.664,749.0,466.0,1803.0,307.0,0.2564,0.7478
1429,0,morning,monday,16.5,36.2,0.6752,864.0,642.0,1288.0,441.0,0.6101,0.8618
1430,0,morning,monday,17.5,30.9,0.6111,1002.0,893.0,1010.0,775.0,0.9815,0.9572
1431,0,morning,monday,18.4,24.0,0.5046,970.0,966.0,944.0,907.0,0.7162,0.9469
1432,0,morning,monday,19.2,23.8,0.5235,898.0,853.0,1066.0,763.0,0.4952,0.8728
1433,0,morning,monday,21.7,18.1,0.4642,847.0,800.0,1155.0,649.0,0.7958,0.8096
1434,0,morning,monday,22.3,17.0,0.4513,847.0,788.0,1203.0,598.0,0.7516,0.7979
1435,0,morning,monday,22.8,16.1,0.4404,871.0,848.0,1139.0,579.0,0.7339,0.8295
1436,0,afternoon,monday,23.8,14.5,0.4222,869.0,866.0,1107.0,596.0,0.7516,0.8323
1437,0,afternoon,monday,25.1,13.1,0.4129,875.0,854.0,1160.0,595.0,0.7516,0.824
1438,0,afternoon,monday,25.8,12.9,0.4219,895.0,878.0,1122.0,607.0,0.7162,0.8501
1439,0,afternoon,monday,25.5,14.0,0.4495,926.0,885.0,1101.0,662.0,0.8135,0.8645
1440,0,afternoon,monday,24.5,15.4,0.4663,996.0,1048.0,959.0,822.0,0.955,0.9593
1441,0,evening,monday,22.6,17.2,0.4656,997.0,1100.0,896.0,987.0,0.9373,0.9559
1442,0,evening,monday,21.2,18.9,0.471,1006.0,1048.0,925.0,966.0,1.008,0.9724
1443,0,evening,monday,19.1,22.8,0.501,895.0,845.0,1072.0,763.0,0.8489,0.8522
1444,0,evening,monday,18.4,24.6,0.5169,862.0,751.0,1154.0,617.0,0.6809,0.833
1445,0,night,monday,17.3,25.6,0.5032,858.0,756.0,1159.0,564.0,0.6455,0.8302
1446,0,night,monday,16.5,24.9,0.4642,853.0,762.0,1134.0,646.0,0.7604,0.813
1447,0,night,tuesday,16.7,28.3,0.5316,859.0,727.0,1120.0,753.0,0.7428,0.8151
1448,0,night,tuesday,15.5,32.2,0.5641,837.0,634.0,1200.0,669.0,0.4952,0.7897
1449,0,night,tuesday,17.5,29.1,0.5773,746.0,493.0,1522.0,435.0,0.2741,0.7299
1450,0,night,tuesday,14.0,33.7,0.5355,742.0,489.0,1559.0,403.0,0.2653,0.7196
1451,0,morning,tuesday,11.6,40.0,0.5462,774.0,560.0,1386.0,532.0,0.451,0.7602
1452,0,morning,tuesday,13.4,34.5,0.5272,798.0,630.0,1291.0,536.0,0.3979,0.7725
1453,0,morning,tuesday,15.2,31.0,0.5329,1002.0,932.0,949.0,917.0,0.7251,0.9648
1454,0,morning,tuesday,16.3,27.5,0.5066,1210.0,1356.0,657.0,1481.0,0.8842,1.2264
1455,0,morning,tuesday,19.2,20.0,0.439,1058.0,1158.0,820.0,1187.0,0.8047,1.0019
1456,0,morning,tuesday,24.9,13.0,0.4038,1106.0,1118.0,885.0,1220.0,1.1495,0.9964
1457,0,morning,tuesday,28.3,9.9,0.3754,1153.0,1253.0,815.0,1381.0,1.3706,1.0582
1458,0,morning,tuesday,29.2,9.8,0.3914,1047.0,1101.0,913.0,1103.0,1.008,0.9552
1459,0,afternoon,tuesday,31.6,9.2,0.419,1091.0,1172.0,874.0,1105.0,1.123,1.0019
1460,0,afternoon,tuesday,32.6,9.3,0.4499,1162.0,1253.0,796.0,1248.0,1.2203,1.0953
1461,0,morning,wednesday,26.1,23.8,0.7938,1137.0,1146.0,1144.0,1327.0,1.2026,0.9559
1462,0,morning,wednesday,28.8,21.1,0.8193,1139.0,1109.0,1118.0,1292.0,1.1937,0.9861
1463,0,morning,wednesday,29.6,19.4,0.7897,1099.0,1059.0,1156.0,1114.0,1.0169,0.9724
1464,0,afternoon,wednesday,31.6,16.4,0.7489,1088.0,1116.0,1128.0,1060.0,0.9904,0.995
1465,0,afternoon,wednesday,32.3,13.3,0.6303,1027.0,1041.0,1237.0,915.0,0.9904,0.9236
1466,0,afternoon,wednesday,31.8,13.5,0.6249,1014.0,1049.0,1200.0,893.0,0.9638,0.938
1467,0,afternoon,wednesday,31.8,13.8,0.6394,969.0,968.0,1276.0,768.0,0.9904,0.9099
1468,0,afternoon,friday,29.6,18.9,0.7692,1026.0,1061.0,982.0,814.0,1.0169,1.074
1469,0,afternoon,friday,28.0,23.2,0.8613,1039.0,1055.0,966.0,845.0,1.0346,1.0918
1470,0,afternoon,friday,23.6,41.0,1.1786,1148.0,1067.0,887.0,956.0,0.9285,1.2292
1471,0,evening,friday,21.5,48.1,1.2148,1176.0,1114.0,843.0,1102.0,1.008,1.2395
1472,0,evening,friday,22.1,44.1,1.1573,1100.0,1028.0,900.0,994.0,0.9108,1.1742
1473,0,evening,friday,20.2,47.2,1.1043,1081.0,992.0,959.0,935.0,1.0522,1.1536
1474,0,evening,friday,20.0,47.6,1.103,976.0,858.0,1070.0,839.0,0.9019,1.0623
1475,0,night,friday,19.8,46.8,1.0697,979.0,857.0,1082.0,797.0,0.8489,1.0616
1476,0,night,friday,19.6,47.0,1.0606,1092.0,1024.0,937.0,968.0,0.9638,1.1715
1477,0,night,saturday,19.3,46.3,1.0279,1044.0,946.0,1009.0,886.0,1.0522,1.0946
1478,0,night,saturday,18.5,48.7,1.0286,940.0,849.0,1091.0,764.0,0.9108,1.0362
1479,0,night,saturday,18.0,51.4,1.0504,892.0,767.0,1180.0,657.0,0.7428,1.0067
1480,0,night,saturday,17.7,51.9,1.0379,853.0,727.0,1179.0,621.0,0.5217,0.973
1481,0,morning,saturday,17.7,49.7,0.997,738.0,545.0,1562.0,450.0,0.2564,0.8693
1482,0,morning,saturday,17.9,46.1,0.9383,762.0,581.0,1588.0,434.0,0.3979,0.8769
1483,0,morning,saturday,18.4,43.9,0.9192,841.0,713.0,1293.0,559.0,0.7074,0.9311
1484,0,morning,saturday,18.9,42.1,0.9081,843.0,712.0,1303.0,548.0,0.6809,0.9222
1485,0,morning,saturday,19.2,39.7,0.8728,841.0,713.0,1326.0,525.0,0.6013,0.9133
1486,0,morning,saturday,20.8,36.6,0.8878,862.0,721.0,1329.0,522.0,0.5836,0.9167
1487,0,morning,saturday,21.3,35.8,0.8975,869.0,740.0,1296.0,535.0,0.619,0.938
1488,0,morning,saturday,21.8,34.9,0.9004,894.0,810.0,1204.0,585.0,0.6543,0.9758
1489,0,afternoon,saturday,22.8,31.4,0.8615,844.0,755.0,1284.0,521.0,0.5659,0.927
1490,0,afternoon,saturday,22.9,31.3,0.862,823.0,699.0,1382.0,493.0,0.5305,0.9002
1491,0,afternoon,saturday,22.9,30.7,0.8461,843.0,719.0,1353.0,501.0,0.5571,0.9133
1492,0,afternoon,saturday,23.8,29.2,0.8499,865.0,767.0,1279.0,559.0,0.6632,0.9401
1493,0,afternoon,saturday,23.2,30.2,0.8442,873.0,792.0,1247.0,589.0,0.6986,0.9593
1494,0,evening,saturday,22.4,31.3,0.8365,899.0,803.0,1221.0,596.0,0.7339,0.9792
1495,0,evening,saturday,21.7,32.2,0.825,921.0,856.0,1163.0,681.0,0.8223,0.9868
1496,0,evening,saturday,20.8,33.2,0.8061,937.0,893.0,1106.0,783.0,0.9904,1.0046
1497,0,evening,saturday,20.1,35.0,0.8149,901.0,834.0,1177.0,738.0,0.9108,0.9669
1498,0,night,saturday,19.5,36.9,0.8258,955.0,918.0,1056.0,762.0,0.8223,1.0376
1499,0,night,saturday,19.0,38.2,0.8327,1065.0,1106.0,897.0,929.0,0.9904,1.1722
1500,0,night,sunday,18.5,39.4,0.832,1035.0,1110.0,907.0,1044.0,1.1053,1.1344
1501,0,night,sunday,17.8,41.7,0.844,956.0,945.0,1030.0,892.0,0.9461,1.0362
1502,0,night,sunday,19.2,42.0,0.9248,869.0,835.0,1078.0,807.0,0.672,0.9868
1503,0,night,sunday,17.0,47.7,0.9185,815.0,774.0,1113.0,712.0,0.4863,0.9435
1504,0,morning,sunday,17.2,47.2,0.9178,781.0,661.0,1271.0,568.0,0.3272,0.892
1505,0,morning,sunday,17.3,47.6,0.9295,781.0,645.0,1295.0,575.0,0.3979,0.9064
1506,0,morning,sunday,18.6,44.2,0.9385,828.0,690.0,1263.0,658.0,0.5394,0.9291
1507,0,morning,sunday,20.2,37.8,0.8837,803.0,635.0,1417.0,537.0,0.5924,0.8735
1508,0,morning,sunday,22.0,31.9,0.8335,811.0,653.0,1411.0,486.0,0.5305,0.8714
1509,0,morning,sunday,25.5,25.9,0.8339,844.0,696.0,1353.0,507.0,0.5659,0.8872
1510,0,morning,sunday,27.5,22.8,0.8249,833.0,697.0,1361.0,496.0,0.5659,0.8886
1511,0,morning,sunday,28.7,20.7,0.8024,832.0,719.0,1318.0,502.0,0.5217,0.892
1512,0,afternoon,sunday,29.1,19.6,0.7771,771.0,626.0,1502.0,430.0,0.3625,0.8309
1513,0,afternoon,sunday,29.8,18.4,0.7595,783.0,637.0,1498.0,439.0,0.4068,0.8343
